fecha,codigo_indicador,indicador,formato,sistema_financiero,banca_publica,banca_privada,banca_nacional,banca_extranjera,companias_financieras
2022-05,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,1.52,,,,,
2022-05,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,14.11,,,,,
2022-05,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.06,,,,,
2022-05,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.93,,,,,
2022-05,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.62,,,,,
2022-05,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,2.28,,,,,
2022-05,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,57.25,,,,,
2022-05,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,23.73,,,,,
2022-05,800010500090,L9 - Liquidez con leliq y pases (%),P,58.72,,,,,
2022-06,800010100010,C1 - Apalancamiento (en veces),N,4.73,,,,,
2022-06,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.6,,,,,
2022-06,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.16,,,,,
2022-06,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.07,,,,,
2022-06,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.09,,,,,
2022-06,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.71,,,,,
2022-06,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.55,,,,,
2022-06,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,118.47,,,,,
2022-06,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.22,,,,,
2022-06,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,2.98,,,,,
2022-06,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,22.96,,,,,
2022-06,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.3,,,,,
2022-06,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,13.25,,,,,
2022-06,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,5.94,,,,,
2022-06,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,101.02,,,,,
2022-06,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,159.18,,,,,
2022-06,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,61.2,,,,,
2022-06,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,8.71,,,,,
2022-06,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,48.98,,,,,
2022-06,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,34.4,,,,,
2022-06,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,20.34,,,,,
2022-06,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.32,,,,,
2022-06,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,1.38,,,,,
2022-06,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,14.51,,,,,
2022-06,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,0.97,,,,,
2022-06,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.95,,,,,
2022-06,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.7,,,,,
2022-06,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,2.1,,,,,
2022-06,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,54.71,,,,,
2022-06,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,20.52,,,,,
2022-06,800010500090,L9 - Liquidez con leliq y pases (%),P,59.67,,,,,
2022-07,800010100010,C1 - Apalancamiento (en veces),N,4.52,,,,,
2022-07,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.4,,,,,
2022-07,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.12,,,,,
2022-07,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.99,,,,,
2022-07,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.0,,,,,
2022-07,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.09,,,,,
2022-07,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.23,,,,,
2022-07,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,118.99,,,,,
2022-07,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.2,,,,,
2022-07,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,2.83,,,,,
2022-07,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,21.79,,,,,
2022-07,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.23,,,,,
2022-07,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,14.08,,,,,
2022-07,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.15,,,,,
2022-07,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,107.25,,,,,
2022-07,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,165.83,,,,,
2022-07,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,64.23,,,,,
2022-07,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,8.72,,,,,
2022-07,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,53.21,,,,,
2022-07,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,35.9,,,,,
2022-07,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,21.64,,,,,
2022-07,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.59,,,,,
2022-07,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,1.39,,,,,
2022-07,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,15.34,,,,,
2022-07,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,0.93,,,,,
2022-07,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.99,,,,,
2022-07,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.91,,,,,
2022-07,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,2.19,,,,,
2022-07,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,56.36,,,,,
2022-07,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,21.39,,,,,
2022-07,800010500090,L9 - Liquidez con leliq y pases (%),P,59.65,,,,,
2022-08,800010100010,C1 - Apalancamiento (en veces),N,4.4,,,,,
2022-08,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.26,,,,,
2022-08,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.02,,,,,
2022-08,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.0,,,,,
2022-08,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.01,,,,,
2022-08,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.23,,,,,
2022-08,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.91,,,,,
2022-08,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,117.96,,,,,
2022-08,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.1,,,,,
2022-08,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,2.94,,,,,
2022-08,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,22.04,,,,,
2022-08,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.25,,,,,
2022-08,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,13.64,,,,,
2022-08,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.36,,,,,
2022-08,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,116.25,,,,,
2022-08,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,172.73,,,,,
2022-08,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,66.26,,,,,
2022-08,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,9.46,,,,,
2022-08,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,58.66,,,,,
2022-08,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,37.77,,,,,
2022-08,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,23.5,,,,,
2022-08,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.49,,,,,
2022-08,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,1.52,,,,,
2022-08,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,16.45,,,,,
2022-08,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,0.95,,,,,
2022-08,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,2.04,,,,,
2022-08,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,8.11,,,,,
2022-08,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,2.35,,,,,
2022-08,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,56.83,,,,,
2022-08,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,21.82,,,,,
2022-08,800010500090,L9 - Liquidez con leliq y pases (%),P,59.65,,,,,
2022-09,800010100010,C1 - Apalancamiento (en veces),N,4.47,,,,,
2022-09,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,0.81,,,,,
2022-09,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.46,,,,,
2022-09,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.96,,,,,
2022-09,800010200110,A11 - Cartera Irregular Sector Privado (%),P,2.98,,,,,
2022-09,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.91,,,,,
2022-09,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.22,,,,,
2022-09,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,127.18,,,,,
2022-09,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.0,,,,,
2022-09,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,2.95,,,,,
2022-09,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,30.57,,,,,
2022-09,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.24,,,,,
2022-09,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,12.33,,,,,
2022-09,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.32,,,,,
2022-09,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,123.79,,,,,
2022-09,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,191.39,,,,,
2022-09,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,68.43,,,,,
2022-09,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,11.98,,,,,
2022-09,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,63.51,,,,,
2022-09,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,39.8,,,,,
2022-09,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,25.59,,,,,
2022-09,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.68,,,,,
2022-09,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,1.94,,,,,
2022-09,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,17.56,,,,,
2022-09,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.03,,,,,
2022-09,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,2.05,,,,,
2022-09,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,8.3,,,,,
2022-09,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,2.79,,,,,
2022-09,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,56.75,,,,,
2022-09,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,20.2,,,,,
2022-09,800010500090,L9 - Liquidez con leliq y pases (%),P,61.22,,,,,
2022-10,800010100010,C1 - Apalancamiento (en veces),N,4.37,,,,,
2022-10,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.17,,,,,
2022-10,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.3,,,,,
2022-10,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.95,,,,,
2022-10,800010200110,A11 - Cartera Irregular Sector Privado (%),P,2.97,,,,,
2022-10,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.03,,,,,
2022-10,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.11,,,,,
2022-10,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,124.79,,,,,
2022-10,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.99,,,,,
2022-10,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,2.94,,,,,
2022-10,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,28.17,,,,,
2022-10,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.23,,,,,
2022-10,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,12.66,,,,,
2022-10,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.54,,,,,
2022-10,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,132.06,,,,,
2022-10,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,199.69,,,,,
2022-10,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,72.03,,,,,
2022-10,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,12.94,,,,,
2022-10,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,69.33,,,,,
2022-10,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,42.2,,,,,
2022-10,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,28.3,,,,,
2022-10,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.93,,,,,
2022-10,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.1,,,,,
2022-10,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,18.78,,,,,
2022-10,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.02,,,,,
2022-10,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,2.05,,,,,
2022-10,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,8.54,,,,,
2022-10,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.07,,,,,
2022-10,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,55.87,,,,,
2022-10,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,20.22,,,,,
2022-10,800010500090,L9 - Liquidez con leliq y pases (%),P,62.17,,,,,
2022-11,800010100010,C1 - Apalancamiento (en veces),N,4.36,,,,,
2022-11,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.04,,,,,
2022-11,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.47,,,,,
2022-11,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.92,,,,,
2022-11,800010200110,A11 - Cartera Irregular Sector Privado (%),P,2.94,,,,,
2022-11,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.59,,,,,
2022-11,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.54,,,,,
2022-11,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,128.84,,,,,
2022-11,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.86,,,,,
2022-11,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,3.0,,,,,
2022-11,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,31.35,,,,,
2022-11,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.2,,,,,
2022-11,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,13.06,,,,,
2022-11,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.64,,,,,
2022-11,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,136.77,,,,,
2022-11,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,212.71,,,,,
2022-11,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,75.86,,,,,
2022-11,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,13.88,,,,,
2022-11,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,72.77,,,,,
2022-11,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,44.49,,,,,
2022-11,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,30.81,,,,,
2022-11,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,57.07,,,,,
2022-11,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.27,,,,,
2022-11,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,19.69,,,,,
2022-11,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.08,,,,,
2022-11,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,2.03,,,,,
2022-11,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,8.72,,,,,
2022-11,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.28,,,,,
2022-11,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,56.18,,,,,
2022-11,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,20.44,,,,,
2022-11,800010500090,L9 - Liquidez con leliq y pases (%),P,62.81,,,,,
2022-12,800010100010,C1 - Apalancamiento (en veces),N,4.4,,,,,
2022-12,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,0.82,,,,,
2022-12,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.54,,,,,
2022-12,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,2.97,,,,,
2022-12,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.01,,,,,
2022-12,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.69,,,,,
2022-12,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.47,,,,,
2022-12,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,130.15,,,,,
2022-12,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,3.01,,,,,
2022-12,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,3.01,,,,,
2022-12,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,34.4,,,,,
2022-12,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,2.25,,,,,
2022-12,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,13.42,,,,,
2022-12,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.69,,,,,
2022-12,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,142.44,,,,,
2022-12,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,230.63,,,,,
2022-12,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,78.96,,,,,
2022-12,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,16.4,,,,,
2022-12,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,77.02,,,,,
2022-12,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,46.76,,,,,
2022-12,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,33.35,,,,,
2022-12,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.93,,,,,
2022-12,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.7,,,,,
2022-12,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,20.67,,,,,
2022-12,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.16,,,,,
2022-12,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,2.09,,,,,
2022-12,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,8.91,,,,,
2022-12,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.82,,,,,
2022-12,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,56.53,,,,,
2022-12,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,21.84,,,,,
2022-12,800010500090,L9 - Liquidez con leliq y pases (%),P,62.0,,,,,
2023-01,800010100010,C1 - Apalancamiento (en veces),N,4.27,,,,,
2023-01,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,1.06,,,,,
2023-01,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-1.3,,,,,
2023-01,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.06,,,,,
2023-01,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.09,,,,,
